               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 315,            0.012273,           0.0026658,           0.0013436,             0.98678,             0.92169,             0.99021,             0.84254,            0.011296,           0.0028578,           0.0042483,           0.0037828,           0.0037828,           0.0037828
                 316,            0.012308,           0.0026633,           0.0016671,             0.98735,              0.9213,             0.99015,             0.84197,            0.011299,           0.0028582,           0.0042526,            0.003763,            0.003763,            0.003763
                 317,            0.012325,           0.0026972,           0.0014853,             0.98841,             0.92141,             0.99012,             0.84209,            0.011298,           0.0028582,           0.0042534,           0.0037432,           0.0037432,           0.0037432
                 318,            0.012105,           0.0026783,           0.0013565,              0.9884,             0.92051,             0.99009,             0.84176,            0.011298,           0.0028584,           0.0042484,           0.0037234,           0.0037234,           0.0037234
                 319,            0.012089,           0.0026115,           0.0014033,              0.9884,             0.92057,             0.99007,             0.84163,            0.011296,           0.0028583,           0.0042479,           0.0037036,           0.0037036,           0.0037036
                 320,            0.012296,           0.0027095,           0.0017874,             0.98839,             0.91956,              0.9901,             0.84196,            0.011296,            0.002859,           0.0042334,           0.0036838,           0.0036838,           0.0036838
                 321,             0.01209,           0.0026541,           0.0015302,              0.9884,             0.92016,             0.99011,             0.84178,            0.011299,           0.0028596,           0.0042247,            0.003664,            0.003664,            0.003664
                 322,            0.012267,           0.0026417,           0.0016028,             0.98841,             0.92156,             0.99016,              0.8422,            0.011296,           0.0028597,           0.0042173,           0.0036442,           0.0036442,           0.0036442
                 323,            0.012128,             0.00265,           0.0016482,             0.98763,              0.9213,             0.99011,             0.84224,            0.011297,           0.0028603,           0.0042174,           0.0036244,           0.0036244,           0.0036244
                 324,            0.012288,           0.0027662,            0.001849,             0.98679,             0.92231,             0.99008,             0.84135,            0.011297,           0.0028606,           0.0042163,           0.0036046,           0.0036046,           0.0036046
                 325,            0.012098,           0.0026641,           0.0014365,             0.98679,             0.92206,             0.99019,              0.8423,              0.0113,           0.0028606,           0.0042168,           0.0035848,           0.0035848,           0.0035848
                 326,            0.012047,           0.0026905,           0.0016027,             0.98679,             0.92211,              0.9902,             0.84216,            0.011298,           0.0028602,           0.0042143,            0.003565,            0.003565,            0.003565
                 327,            0.012096,           0.0027233,           0.0016129,             0.98679,             0.92215,             0.99018,             0.84211,            0.011297,             0.00286,           0.0042074,           0.0035452,           0.0035452,           0.0035452
                 328,            0.011938,           0.0026684,           0.0013016,             0.98608,             0.92284,             0.99019,             0.84205,            0.011298,           0.0028598,           0.0042074,           0.0035254,           0.0035254,           0.0035254
                 329,            0.012084,           0.0026794,            0.001442,              0.9858,             0.92284,             0.99021,             0.84168,            0.011299,           0.0028597,           0.0042041,           0.0035056,           0.0035056,           0.0035056
                 330,            0.012152,           0.0026549,           0.0014375,             0.98518,             0.92324,             0.99019,             0.84146,            0.011297,           0.0028595,           0.0041965,           0.0034858,           0.0034858,           0.0034858
                 331,            0.012051,           0.0026243,            0.001486,              0.9852,              0.9246,              0.9902,             0.84138,            0.011298,           0.0028598,           0.0041985,            0.003466,            0.003466,            0.003466
                 332,            0.011965,           0.0026722,           0.0013947,              0.9852,             0.92473,             0.99018,             0.84106,            0.011295,             0.00286,           0.0041966,           0.0034462,           0.0034462,           0.0034462
                 333,            0.012045,           0.0026633,           0.0014078,              0.9852,             0.92475,             0.99016,             0.84117,            0.011299,             0.00286,            0.004193,           0.0034264,           0.0034264,           0.0034264
                 334,            0.011913,           0.0027143,           0.0012846,              0.9852,             0.92461,             0.99016,             0.84072,            0.011298,           0.0028598,           0.0041915,           0.0034066,           0.0034066,           0.0034066
                 335,             0.01189,           0.0026531,           0.0014963,             0.98518,             0.92317,             0.99018,             0.84032,            0.011301,           0.0028599,           0.0041823,           0.0033868,           0.0033868,           0.0033868
                 336,            0.011816,           0.0026755,            0.001242,             0.98517,             0.92267,             0.99019,             0.84055,            0.011303,             0.00286,           0.0041712,            0.003367,            0.003367,            0.003367
                 337,            0.011827,           0.0026578,           0.0013886,             0.98518,             0.92341,             0.99021,             0.84106,            0.011303,           0.0028608,           0.0041669,           0.0033472,           0.0033472,           0.0033472
                 338,              0.0118,           0.0026701,           0.0014746,             0.98519,             0.92371,             0.99022,             0.84112,            0.011305,           0.0028613,           0.0041581,           0.0033274,           0.0033274,           0.0033274
                 339,            0.011797,           0.0026446,           0.0012825,              0.9852,             0.92457,             0.99024,             0.84152,            0.011307,           0.0028617,           0.0041575,           0.0033076,           0.0033076,           0.0033076
                 340,             0.01191,           0.0025841,           0.0015386,              0.9852,              0.9244,             0.99025,             0.84138,            0.011311,           0.0028627,           0.0041521,           0.0032878,           0.0032878,           0.0032878
                 341,            0.011753,            0.002671,           0.0012821,              0.9852,             0.92453,             0.99025,             0.84226,            0.011313,           0.0028632,            0.004152,            0.003268,            0.003268,            0.003268
                 342,            0.011661,            0.002669,           0.0015666,              0.9852,             0.92447,             0.99019,             0.84184,            0.011317,           0.0028642,           0.0041469,           0.0032482,           0.0032482,           0.0032482
                 343,            0.011654,           0.0026297,           0.0013865,              0.9852,             0.92483,             0.99017,             0.84218,            0.011319,           0.0028647,           0.0041398,           0.0032284,           0.0032284,           0.0032284
                 344,            0.011902,            0.002654,            0.001472,             0.98517,             0.92296,             0.99022,              0.8427,            0.011318,           0.0028653,           0.0041382,           0.0032086,           0.0032086,           0.0032086
                 345,            0.011876,           0.0026738,            0.001422,             0.98679,             0.92241,             0.99022,             0.84178,            0.011321,           0.0028656,           0.0041339,           0.0031888,           0.0031888,           0.0031888
                 346,            0.011648,           0.0025784,           0.0013768,             0.98678,             0.92129,             0.99025,             0.84196,            0.011322,           0.0028657,           0.0041273,            0.003169,            0.003169,            0.003169
                 347,             0.01197,           0.0025297,           0.0014352,             0.98677,             0.92073,             0.99027,             0.84225,            0.011322,           0.0028663,           0.0041303,           0.0031492,           0.0031492,           0.0031492
                 348,            0.011603,            0.002632,           0.0013059,             0.98677,             0.92078,             0.99029,             0.84235,            0.011326,           0.0028668,           0.0041235,           0.0031294,           0.0031294,           0.0031294
                 349,            0.011485,           0.0026348,            0.001311,             0.98677,             0.92085,             0.99027,             0.84247,            0.011326,           0.0028672,           0.0041199,           0.0031096,           0.0031096,           0.0031096
                 350,            0.011684,           0.0025793,           0.0012121,             0.98677,             0.92111,             0.99031,             0.84196,             0.01133,           0.0028676,           0.0041116,           0.0030898,           0.0030898,           0.0030898
                 351,             0.01146,           0.0025893,           0.0012232,             0.98678,             0.92117,              0.9903,             0.84194,            0.011329,            0.002868,           0.0041083,             0.00307,             0.00307,             0.00307
                 352,             0.01156,           0.0026151,           0.0011053,             0.98677,             0.92112,             0.99029,             0.84176,            0.011332,           0.0028692,           0.0041088,           0.0030502,           0.0030502,           0.0030502
                 353,             0.01162,             0.00264,           0.0013021,             0.98677,             0.92112,             0.99033,             0.84269,            0.011332,           0.0028695,           0.0041059,           0.0030304,           0.0030304,           0.0030304
                 354,              0.0115,            0.002612,           0.0012145,             0.98677,             0.92083,             0.99026,             0.84203,            0.011334,           0.0028706,           0.0041098,           0.0030106,           0.0030106,           0.0030106
                 355,            0.011519,           0.0026267,            0.001222,             0.98677,             0.92068,             0.99024,             0.84241,            0.011336,           0.0028706,           0.0041135,           0.0029908,           0.0029908,           0.0029908
                 356,             0.01148,           0.0026342,          0.00097291,             0.98677,             0.92085,             0.99025,             0.84228,            0.011341,           0.0028711,           0.0041112,            0.002971,            0.002971,            0.002971
                 357,            0.011622,           0.0026181,           0.0012486,             0.98677,             0.92087,             0.99027,             0.84247,            0.011343,           0.0028715,           0.0041074,           0.0029512,           0.0029512,           0.0029512
                 358,            0.011607,           0.0025948,            0.001245,             0.98677,             0.92094,             0.99028,              0.8424,            0.011344,           0.0028722,           0.0041056,           0.0029314,           0.0029314,           0.0029314
                 359,             0.01162,           0.0026341,           0.0013113,             0.98677,             0.92089,             0.99028,             0.84217,            0.011345,           0.0028732,           0.0041121,           0.0029116,           0.0029116,           0.0029116
                 360,            0.011332,            0.002585,           0.0010434,             0.98677,             0.92078,             0.99025,             0.84238,            0.011348,            0.002874,           0.0041176,           0.0028918,           0.0028918,           0.0028918
                 361,            0.011501,           0.0026032,            0.001243,             0.98677,             0.92089,             0.99024,             0.84217,            0.011349,           0.0028743,            0.004113,            0.002872,            0.002872,            0.002872
                 362,            0.011605,           0.0025785,            0.001346,             0.98677,             0.92102,             0.99026,             0.84236,            0.011352,           0.0028752,           0.0041152,           0.0028522,           0.0028522,           0.0028522
                 363,            0.011293,           0.0025554,           0.0011832,             0.98677,             0.92105,             0.99027,             0.84252,            0.011354,           0.0028758,           0.0041169,           0.0028324,           0.0028324,           0.0028324
                 364,            0.011346,           0.0026499,           0.0013189,             0.98677,             0.92101,             0.99023,             0.84273,            0.011356,           0.0028768,           0.0041269,           0.0028126,           0.0028126,           0.0028126
                 365,            0.011675,           0.0025786,           0.0013427,             0.98677,             0.92087,             0.99019,             0.84248,            0.011357,           0.0028777,            0.004139,           0.0027928,           0.0027928,           0.0027928
                 366,            0.011458,           0.0026228,           0.0012483,             0.98677,             0.92089,             0.99022,             0.84161,             0.01136,            0.002878,            0.004139,            0.002773,            0.002773,            0.002773
                 367,            0.011275,           0.0025559,           0.0010685,             0.98677,             0.92064,             0.99024,             0.84186,            0.011364,           0.0028784,           0.0041255,           0.0027532,           0.0027532,           0.0027532
                 368,            0.011413,           0.0025899,           0.0012791,             0.98677,             0.92085,             0.99016,             0.84255,            0.011368,            0.002879,           0.0041307,           0.0027334,           0.0027334,           0.0027334
                 369,            0.011488,           0.0025386,           0.0013282,             0.98677,             0.92062,             0.99018,             0.84296,             0.01137,           0.0028793,           0.0041386,           0.0027136,           0.0027136,           0.0027136
                 370,             0.01121,            0.002602,           0.0014815,             0.98677,             0.92061,             0.99018,             0.84238,            0.011374,           0.0028799,           0.0041426,           0.0026938,           0.0026938,           0.0026938
                 371,            0.011494,           0.0026301,            0.001231,             0.98677,             0.92061,             0.99018,             0.84241,            0.011378,            0.002881,           0.0041525,            0.002674,            0.002674,            0.002674
                 372,            0.011188,           0.0025674,           0.0011062,             0.98677,             0.92066,             0.99022,             0.84195,            0.011383,           0.0028815,           0.0041485,           0.0026542,           0.0026542,           0.0026542
                 373,            0.011433,           0.0026744,           0.0012713,             0.98677,             0.92066,             0.99024,             0.84199,            0.011388,            0.002882,           0.0041462,           0.0026344,           0.0026344,           0.0026344
                 374,            0.011329,           0.0025863,           0.0013033,             0.98677,             0.92063,             0.99022,             0.84223,             0.01139,           0.0028827,           0.0041439,           0.0026146,           0.0026146,           0.0026146
                 375,            0.011318,           0.0025957,           0.0014834,             0.98677,              0.9207,             0.99024,             0.84242,            0.011393,           0.0028834,           0.0041428,           0.0025948,           0.0025948,           0.0025948
                 376,             0.01126,           0.0025218,           0.0013317,             0.98677,             0.92062,              0.9902,              0.8422,            0.011394,           0.0028843,           0.0041493,            0.002575,            0.002575,            0.002575
                 377,            0.011172,           0.0026328,           0.0014736,             0.98677,             0.92054,              0.9902,             0.84153,            0.011396,           0.0028853,           0.0041399,           0.0025552,           0.0025552,           0.0025552
                 378,             0.01121,           0.0025886,           0.0014069,             0.98677,             0.92046,             0.99019,             0.84213,            0.011399,           0.0028857,           0.0041332,           0.0025354,           0.0025354,           0.0025354
                 379,            0.011085,           0.0025947,           0.0011308,             0.98677,             0.92059,             0.99018,             0.84175,            0.011404,           0.0028868,           0.0041322,           0.0025156,           0.0025156,           0.0025156
                 380,            0.011256,           0.0025987,            0.001417,             0.98677,             0.92051,             0.99016,             0.84223,            0.011406,            0.002887,           0.0041326,           0.0024958,           0.0024958,           0.0024958
                 381,            0.011364,           0.0025565,           0.0014604,             0.98677,             0.92062,             0.99013,             0.84281,            0.011412,           0.0028879,           0.0041416,            0.002476,            0.002476,            0.002476
                 382,            0.011195,           0.0025608,           0.0011873,             0.98677,             0.92068,             0.99012,             0.84254,            0.011418,           0.0028894,           0.0041539,           0.0024562,           0.0024562,           0.0024562
                 383,            0.011129,           0.0025563,           0.0012486,             0.98677,             0.92096,             0.99011,             0.84223,            0.011423,           0.0028906,           0.0041592,           0.0024364,           0.0024364,           0.0024364
